G. Yu, N.L. Rowell and D.J. Lockwood, Anisotropic infrared optical properties of gan and sapphire, Journal of Vacuum Science & Technology A22(2004) 1110[https://doi.org/10.1116/1.1752891]
5.999999999999999778e-02 2.004619441175558592e+01 4.946424132760648407e-01
6.018415307591692270e-02 2.031683279831917233e+01 5.149978615647936575e-01
6.036887135775667601e-02 2.059921942919653404e+01 5.366704339207899466e-01
6.055415658025941478e-02 2.089412948187405661e+01 5.597769531534860787e-01
6.074001048348957876e-02 2.120240775430041680e+01 5.844475141267725382e-01
6.092643481285225926e-02 2.152497664740357308e+01 6.108273365255569853e-01
6.111343131910954019e-02 2.186284526973801690e+01 6.390789266048361172e-01
6.130100175839706816e-02 2.221711985235892683e+01 6.693846082379434348e-01
6.148914789224036587e-02 2.258901569886248595e+01 7.019494971532116434e-01
6.167787148757147841e-02 2.297987094068185954e+01 7.370050092999339553e-01
6.186717431674556428e-02 2.339116242330807083e+01 7.748130158207111595e-01
6.205705815755751392e-02 2.382452411786228907e+01 8.156707844603150459e-01
6.224752479325867949e-02 2.428176853793283385e+01 8.599168821855751599e-01
6.243857601257356976e-02 2.476491174844127485e+01 9.079382587085195189e-01
6.263021360971671170e-02 2.527620268760347955e+01 9.601787887167073654e-01
6.282243938440942865e-02 2.581815769283884165e+01 1.017149626308353483e+00
6.301525514189681987e-02 2.639360133745450199e+01 1.079441824434330677e+00
6.320866269296462892e-02 2.700571496142518413e+01 1.147741803417355433e+00
6.340266385395637583e-02 2.765809463597946305e+01 1.222850427532238049e+00
6.359726044679026025e-02 2.835482076436591825e+01 1.305706683680943669e+00
6.379245429897635600e-02 2.910054212635867188e+01 1.397417274905526030e+00
6.398824724363380567e-02 2.990057797200130807e+01 1.499293877763861360e+00
6.418464111950793194e-02 3.076104283109400583e+01 1.612900415909520380e+00
6.438163777098761253e-02 3.168900012837826452e+01 1.740113545589871302e+00
6.457923904812255811e-02 3.269265262223224511e+01 1.883200741424191360e+00
