1.000000000000000056e-01 3.728949999999999676e+01 -7.477724385492346970e-01 3.522514643090573494e-01
5.000000000000000000e-01 3.728949999999999676e+01 5.092470600819367199e+00 nan
9.000000000000000222e-01 3.728949999999999676e+01 5.451284326079602671e+00 1.171701563764382045e-02
1.300000000000000266e+00 3.728949999999999676e+01 5.557558754426681347e+00 3.051670157078269913e-02
1.700000000000000178e+00 3.728949999999999676e+01 5.624446964767481738e+00 4.483201989567062867e-02
2.100000000000000089e+00 3.728949999999999676e+01 5.687456181091032903e+00 5.636511161066484060e-02
2.500000000000000444e+00 3.728949999999999676e+01 5.757224462998857817e+00 6.583228424178744209e-02
2.900000000000000355e+00 3.728949999999999676e+01 5.838770644063307813e+00 7.349426213369222860e-02
3.300000000000000266e+00 3.728949999999999676e+01 5.935642915777917139e+00 7.943942641024252793e-02
3.700000000000000178e+00 3.728949999999999676e+01 6.051254705690565672e+00 8.368623118876422629e-02
4.099999999999999645e+00 3.728949999999999676e+01 6.189404339187058568e+00 8.620904560351964896e-02
4.500000000000000000e+00 3.728949999999999676e+01 6.354759935791795655e+00 8.687952518934824453e-02
4.900000000000000355e+00 3.728949999999999676e+01 6.553221217124706399e+00 8.536003273885865716e-02
5.299999999999999822e+00 3.728949999999999676e+01 6.792761099019342552e+00 8.084935415310762208e-02
5.700000000000000178e+00 3.728949999999999676e+01 7.084544932892839597e+00 7.149913821260869828e-02
6.099999999999999645e+00 3.728949999999999676e+01 7.445402046823718756e+00 5.342378086008143373e-02
6.500000000000000000e+00 3.728949999999999676e+01 7.903127135678414739e+00 1.875775285907420667e-02
6.900000000000000355e+00 3.728949999999999676e+01 8.508597703791416222e+00 nan
7.299999999999999822e+00 3.728949999999999676e+01 9.367933542165648220e+00 nan
7.700000000000000178e+00 3.728949999999999676e+01 1.073530308247617171e+01 nan
8.099999999999999645e+00 3.728949999999999676e+01 1.332011530675006838e+01 nan
8.500000000000000000e+00 3.728949999999999676e+01 1.921583412007226954e+01 8.329688887965237543e-01
8.900000000000000355e+00 3.728949999999999676e+01 2.432573652498658845e+01 1.525837046051080925e+01
9.300000000000000711e+00 3.728949999999999676e+01 8.959295177857015346e+00 2.030345416340924558e+01
9.700000000000001066e+00 3.728949999999999676e+01 4.775661495531649869e+00 1.615119014603538616e+01
1.009999999999999964e+01 3.728949999999999676e+01 3.214309590687992380e+00 1.506841135796002362e+01
1.050000000000000000e+01 3.728949999999999676e+01 8.543372234425700151e-01 1.466475101347676535e+01
1.090000000000000036e+01 3.728949999999999676e+01 -1.728037153375543644e+00 1.315616750239460764e+01
1.130000000000000071e+01 3.728949999999999676e+01 -3.246507710619241927e+00 1.083278197032406176e+01
1.170000000000000107e+01 3.728949999999999676e+01 -3.669503810342331640e+00 8.675406993557571056e+00
1.209999999999999964e+01 3.728949999999999676e+01 -3.521562552058061346e+00 7.035070296338503226e+00
1.250000000000000000e+01 3.728949999999999676e+01 -3.164677828021313477e+00 5.860409931604337430e+00
1.290000000000000036e+01 3.728949999999999676e+01 -2.764470786623810739e+00 5.025199914220962683e+00
1.330000000000000071e+01 3.728949999999999676e+01 -2.386424536733316781e+00 4.426271033505938313e+00
1.370000000000000107e+01 3.728949999999999676e+01 -2.053941393674582283e+00 3.991860833835695566e+00
1.409999999999999964e+01 3.728949999999999676e+01 -1.773688758773992902e+00 3.672992620392101948e+00
1.450000000000000000e+01 3.728949999999999676e+01 -1.545579979438981066e+00 3.435573957478909701e+00
1.490000000000000036e+01 3.728949999999999676e+01 -1.366733953026822546e+00 3.254889613023565609e+00
1.530000000000000071e+01 3.728949999999999676e+01 -1.233236215580616246e+00 3.112383770653624371e+00
1.570000000000000107e+01 3.728949999999999676e+01 -1.140634040644489922e+00 2.993327937467854749e+00
1.610000000000000142e+01 3.728949999999999676e+01 -1.083777418801950221e+00 2.885390657018762628e+00
1.650000000000000355e+01 3.728949999999999676e+01 -1.055936987821383122e+00 2.778027954059408611e+00
1.690000000000000213e+01 3.728949999999999676e+01 -1.048254830326682319e+00 2.663335466248330174e+00
1.730000000000000071e+01 3.728949999999999676e+01 -1.050327285074847516e+00 2.537699034001713372e+00
1.770000000000000284e+01 3.728949999999999676e+01 -1.052969908043813518e+00 2.402923338133890141e+00
1.810000000000000142e+01 3.728949999999999676e+01 -1.051921658102228152e+00 2.264251525472698923e+00
