# # First column is omega in [eV], second column is F1(omega) in [eV-2], third column is F2(omega) in [eV-3], etc.
1.000000000000000048e-04 -1.233889170417903006e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.024096385542170114e-04 -1.002606252138113746e+03 2.596963725165164306e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.504819277108433977e-03 -2.492742325068922469e+02 1.080909315262007794e+03 -1.648329845351423273e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.207228915662650618e-03 5.003182730877856699e+01 2.710798313840790570e+02 -7.579131198225409207e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.909638554216867692e-03 3.382157586501758146e+02 -4.548890780618123699e+02 6.340715530622103557e+01 3.431358256630143728e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.612048192771084767e-03 3.490973835082778578e+02 -9.015320791476380009e+02 5.594570894118576234e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.314457831325301841e-03 9.729966904950503022e+02 -1.661127181983775927e+03 1.063053503263716948e+03 -6.738743616640639402e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.016867469879519349e-03 1.182644100470579133e+03 -2.808389341950051403e+03 2.810796832519883992e+03 -1.593435560030435227e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.719277108433735990e-03 1.515324961395998798e+03 -3.456839028085576047e+03 3.716168770932343250e+03 -2.721018908646876753e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.421686746987952631e-03 2.078658109740253622e+03 -4.492299815890108221e+03 4.961125593162462792e+03 -3.037171196914736356e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.124096385542170139e-03 3.543548684829152535e+03 -6.804413144300454405e+03 6.894825966576164319e+03 -3.612844377376582543e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.826506024096386779e-03 5.109312622242498946e+03 -1.050295386229738324e+04 1.078911608808738310e+04 -5.133942554161984845e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.528915662650602553e-03 6.078038367884781110e+03 -1.352057983969760789e+04 1.101634428721078984e+04 -8.040406225229155098e+03 3.205766874771323273e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.231325301204820061e-03 7.969022712529459568e+03 -1.614786762363992966e+04 1.330294528444266871e+04 -1.218976822858314154e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.933734939759037569e-03 6.012162590839575387e+03 -1.598081675272507891e+04 1.469677806919183604e+04 -1.432597407127182487e+04 6.094269390755866365e-266 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.063614457831325334e-02 4.385338386669844112e+03 -9.348450930169878120e+03 1.371370605680954941e+04 -1.192309659553175152e+04 6.301640303273209611e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.133855421686747085e-02 3.167488791913755449e+03 -2.850048351982026361e+03 -5.450474386064815008e+03 -4.288304385446787819e+03 3.124253179691449532e+03 -7.555444989521500929e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.204096385542168836e-02 2.734071890522316153e+03 3.530448482317810885e+03 -1.190297707917427942e+04 1.017457926266038521e+04 -4.498342486403911607e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.274337349397590413e-02 2.489643397970869501e+03 9.576192653316595170e+03 -2.773996303645660009e+04 2.716218954405007025e+04 -8.148270524941425208e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.344578313253012164e-02 7.820247792955220802e+02 1.834741045288179157e+04 -4.254920211984071648e+04 4.269450155611621449e+04 -3.048713970256245739e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
