M. Ikezawa and M. Ishigame, Far-Infrared AbsorptionDue to the Two-Phonon Difference Process in Si, Journal of the Physical Society of Japan 50(1981) 3734.
5.012623383680389622e-02 1.190250000000000163e+01 1.415781308471341044e-04
5.120391401573538143e-02 1.190250000000000163e+01 1.619943394908064465e-04
5.228136428733260593e-02 1.190250000000000163e+01 1.928860920988734455e-04
5.335854285026209870e-02 1.190250000000000163e+01 2.356353796647292238e-04
5.443549150585734464e-02 1.190250000000000163e+01 2.875625920718834867e-04
5.551216845278485190e-02 1.190250000000000163e+01 3.500722590066363341e-04
5.658846918771086310e-02 1.190250000000000163e+01 4.273143411222174773e-04
5.766445641263563682e-02 1.190250000000000163e+01 5.156666634614442231e-04
5.867270159081614672e-02 1.190250000000000163e+01 6.171750327006069511e-04
5.954617827452680923e-02 1.190250000000000163e+01 7.168846339213767521e-04
6.035224732216118437e-02 1.190250000000000163e+01 8.156233923567918253e-04
6.129287486232806725e-02 1.190250000000000163e+01 9.185628558614984717e-04
6.236875758391909053e-02 1.190250000000000163e+01 9.960893946969848634e-04
6.337690423038491727e-02 1.190250000000000163e+01 1.086422675374986270e-03
6.425022167092034331e-02 1.190250000000000163e+01 1.178833476073797362e-03
6.512336394396302242e-02 1.190250000000000163e+01 1.275691016087536055e-03
6.613198533414500757e-02 1.190250000000000163e+01 1.339515871457616896e-03
6.714021856908737595e-02 1.190250000000000163e+01 1.416308572159988028e-03
6.801351212314651895e-02 1.190250000000000163e+01 1.500274564598071646e-03
6.875199677478011084e-02 1.190250000000000163e+01 1.586736858232440242e-03
6.942302522116897134e-02 1.190250000000000163e+01 1.675658034200736002e-03
7.042960133181905280e-02 1.190250000000000163e+01 1.804640024011747385e-03
7.104045815201423530e-02 1.190250000000000163e+01 1.629741385363876966e-03
7.178371372917781434e-02 1.190250000000000163e+01 1.540078765037816147e-03
7.245521035050185576e-02 1.190250000000000163e+01 1.609072763241446409e-03
7.272215366622493404e-02 1.190250000000000163e+01 1.694927149751847576e-03
7.301075007270035888e-02 1.190250000000000163e+01 1.808114601441638885e-03
7.323201846468711806e-02 1.190250000000000163e+01 1.920205278186751545e-03
7.340802994627254607e-02 1.190250000000000163e+01 2.044587847280566074e-03
7.353856157701132990e-02 1.190250000000000163e+01 2.189211783142577632e-03
7.366881453219346898e-02 1.190250000000000163e+01 2.343066646050024227e-03
7.383891809197773437e-02 1.190250000000000163e+01 2.671801139722305030e-03
7.384159337732165707e-02 1.190250000000000163e+01 2.578470763876784550e-03
7.395395536176632700e-02 1.190250000000000163e+01 3.354222837204893538e-03
7.467006060393842348e-02 1.190250000000000163e+01 3.705765926216856004e-03
7.504041281760934212e-02 1.190250000000000163e+01 4.375107872893357029e-03
7.514622773580102721e-02 1.190250000000000163e+01 5.296574912439184178e-03
7.556948740856782309e-02 1.190250000000000163e+01 5.230329898000385565e-03
7.588693216314287837e-02 1.190250000000000163e+01 5.318905345893302355e-03
7.631019183590966037e-02 1.190250000000000163e+01 4.759943158903066907e-03
7.673345150867642850e-02 1.190250000000000163e+01 4.497823349975573447e-03
7.726252609963492335e-02 1.190250000000000163e+01 4.431322672527008601e-03
7.768578577240167760e-02 1.190250000000000163e+01 4.048594815470307577e-03
7.798689228261514172e-02 1.190250000000000163e+01 1.290842987897556889e-03
7.812595695889880398e-02 1.190250000000000163e+01 1.147024870868974334e-03
7.833975498813007532e-02 1.190250000000000163e+01 7.613455206370270574e-04
7.826902341617608672e-02 1.190250000000000163e+01 8.720935446528708728e-04
7.895076136420733914e-02 1.190250000000000163e+01 6.071664719627570912e-04
8.003065701381424646e-02 1.190250000000000163e+01 5.427042950839428221e-04
8.110929862341620389e-02 1.190250000000000163e+01 5.197532819943679293e-04
8.218802383568513115e-02 1.190250000000000163e+01 4.947865151413275873e-04
8.326668634595382756e-02 1.190250000000000163e+01 4.724048140529373083e-04
8.434531402177794512e-02 1.190250000000000163e+01 4.516585614171483029e-04
8.542361425382298534e-02 1.190250000000000163e+01 4.413020836023950509e-04
8.650292468476090957e-02 1.190250000000000163e+01 4.011463541537435605e-04
8.758363546037103986e-02 1.190250000000000163e+01 3.208297173212516741e-04
8.839088191223229418e-02 1.190250000000000163e+01 3.575764004508892656e-04
8.885964206608737426e-02 1.190250000000000163e+01 4.405021037579826253e-04
8.908096619318546516e-02 1.190250000000000163e+01 5.344366929336658543e-04
8.925842678766553184e-02 1.190250000000000163e+01 5.976766977163539864e-04
8.960704990904516665e-02 1.190250000000000163e+01 9.043269376400849338e-04
8.973780448022927736e-02 1.190250000000000163e+01 1.018106911690952292e-03
8.991470772359602681e-02 1.190250000000000163e+01 1.095888541462649180e-03
9.105011554408928842e-02 1.190250000000000163e+01 1.368303382458003602e-03
9.131697525714534136e-02 1.190250000000000163e+01 1.439736357113252868e-03
9.158366776486744076e-02 1.190250000000000163e+01 1.515454044954192125e-03
9.222683046584323474e-02 1.190250000000000163e+01 1.694584635587702542e-03
9.286554745794033117e-02 1.190250000000000163e+01 1.450705951268421289e-03
9.327324979733156440e-02 1.190250000000000163e+01 1.350623453422322272e-03
9.374784820409862163e-02 1.190250000000000163e+01 1.263915763136821534e-03
9.442437491922033022e-02 1.190250000000000163e+01 1.181667249601501320e-03
9.537024155985240892e-02 1.190250000000000163e+01 1.102782863160910220e-03
9.645042981879380084e-02 1.190250000000000163e+01 1.035935250675053612e-03
9.753049267373470332e-02 1.190250000000000163e+01 9.738784395744562233e-04
9.854326732498075447e-02 1.190250000000000163e+01 9.113001487939001400e-04
9.919631912681935171e-02 1.190250000000000163e+01 8.491336964812270377e-04
9.985216660381139586e-02 1.190250000000000163e+01 7.411181138069388363e-04
1.001231785826616622e-01 1.190250000000000163e+01 7.011872406791678190e-04
1.008377863126007634e-01 1.190250000000000163e+01 8.022809068983992016e-04
1.011711798148090119e-01 1.190250000000000163e+01 8.893501607272792653e-04
1.022606845120347940e-01 1.190250000000000163e+01 9.834906302479248710e-04
1.031583734080064596e-01 1.190250000000000163e+01 8.881222562096657662e-04
1.033290900540154156e-01 1.190250000000000163e+01 8.304605441329009421e-04
1.035344182041612882e-01 1.190250000000000163e+01 7.498774363400900669e-04
1.039422877488865027e-01 1.190250000000000163e+01 6.586758837743763315e-04
1.046856478293838322e-01 1.190250000000000163e+01 6.015184665214269545e-04
1.055597764148431122e-01 1.190250000000000163e+01 6.419980967011407625e-04
1.062306710969647683e-01 1.190250000000000163e+01 7.093179697615236865e-04
1.068340900665527421e-01 1.190250000000000163e+01 7.784894262921984200e-04
1.072355082721413166e-01 1.190250000000000163e+01 8.448422371285416827e-04
1.075694173241293905e-01 1.190250000000000163e+01 9.142631796246679073e-04
1.079698183639361680e-01 1.190250000000000163e+01 1.003911895657249665e-03
1.087082528539695253e-01 1.190250000000000163e+01 1.063154376392219658e-03
1.097162382667204311e-01 1.190250000000000163e+01 1.118501869807126759e-03
1.107248954866168617e-01 1.190250000000000163e+01 1.157220942903060138e-03
1.118029518775498221e-01 1.190250000000000163e+01 1.148118153416992273e-03
1.128153891323183527e-01 1.190250000000000163e+01 1.099591978192585116e-03
1.138365147610789219e-01 1.190250000000000163e+01 1.024693389620860229e-03
1.144551754257790849e-01 1.190250000000000163e+01 9.551929246952607904e-04
