# Format: omega [eV], pDOS [1/eV] Si: x,y,z,x+y,x+z,y+z. Redundant atoms removed
-6.265436054029786817e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.890380379914268195e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.515324705385184559e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.140269030856100055e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.765213356740582301e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.390157682211498665e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.015102007682414161e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.640046333566896407e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.264990659037811903e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.889934984922294149e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.514879310393210079e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.139823635864126009e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.764767961748608038e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.389712287219524185e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.014656612690440114e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.396009385749220353e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.645452640458380192e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.105104100696800056e-04 1.615945217933775877e-04 1.057098504229071062e-03 1.067278257883868620e-03 7.055222141085097697e-04 6.198526958212231775e-04 1.061595972589623018e-03
4.855660845987640217e-04 6.595900049810670372e-03 1.494216158968580434e-02 1.503706784406841704e-02 1.166548990971211404e-02 1.086699583621477533e-02 1.498425886073806793e-02
8.606217591278480378e-04 3.248216729615104048e-02 3.972340569582605979e-02 3.980573838274906184e-02 3.688054627314624190e-02 3.618776688605929853e-02 3.975991740133376362e-02
1.235677433243366008e-03 1.169356039906568612e-01 1.107063685119182850e-01 1.204482234999975643e-01 1.158177171237480818e-01 1.189323590430547833e-01 1.151718468152604369e-01
1.610733107772450079e-03 1.910948433865453100e-01 1.905977280530797846e-01 1.888291348901988964e-01 1.893439257579201118e-01 1.889820729943950950e-01 1.885795495761256879e-01
1.985788782301534366e-03 3.078653951243573994e-01 3.008319591068898124e-01 3.040647683803794354e-01 3.033529835624785287e-01 3.055296615292359963e-01 3.026849402513746012e-01
2.360844456417052553e-03 4.317466619596388444e-01 4.201373662244961560e-01 4.230244991125962639e-01 4.259745965577440563e-01 4.273652572987141074e-01 4.205541799857821506e-01
2.735900130946136190e-03 5.795407988084125828e-01 5.805064971491853409e-01 5.796609489174642249e-01 5.806276144557337426e-01 5.798607961002596456e-01 5.802484972168892030e-01
3.110955805061654377e-03 7.512203614417045650e-01 7.545699356330065610e-01 7.518629432787027334e-01 7.529336067278257216e-01 7.517119395695003314e-01 7.536986357679306137e-01
3.486011479590738014e-03 9.514156869762020463e-01 9.638149896268067840e-01 9.401356978088140082e-01 9.568437685883268706e-01 9.475207101164022649e-01 9.546342784464872944e-01
3.861067154119822084e-03 1.165714686410391332e+00 1.162740288128134347e+00 1.163778937340110176e+00 1.163689060512711260e+00 1.164781340825889799e+00 1.163113698901746984e+00
4.236122828235339838e-03 1.409138517189517437e+00 1.404296895779633791e+00 1.406328590841606774e+00 1.406643413626845529e+00 1.406588452629084385e+00 1.403643844029731635e+00
4.611178502764424342e-03 1.673984128289075946e+00 1.669808712515052029e+00 1.670896374460182798e+00 1.673047324973522931e+00 1.671211535764545397e+00 1.668890503571376804e+00
4.986234177293507978e-03 1.954763254232698033e+00 1.956022980612526219e+00 1.957149257917720320e+00 1.955469912903865293e+00 1.956071896625931394e+00 1.956674097967434633e+00
5.361289851409026599e-03 2.260637310610640327e+00 2.276598656562676570e+00 2.287507096811633112e+00 2.268287528471875980e+00 2.275391739166178873e+00 2.282930511695835829e+00
5.736345525938110236e-03 2.601992330123849673e+00 2.602859543579501000e+00 2.602872141326898259e+00 2.602623087971448257e+00 2.602394877722056687e+00 2.602862783691115567e+00
6.111401200053627990e-03 2.977882804679301554e+00 2.962699544933577567e+00 2.963989979833931976e+00 2.970511599115980950e+00 2.970530967245856857e+00 2.962937789856999515e+00
6.486456874582712494e-03 3.368608807300406571e+00 3.359911453069159393e+00 3.360547143623992206e+00 3.363548405816725317e+00 3.364584516135272096e+00 3.360066519007848473e+00
6.861512549111796130e-03 3.775576304628523339e+00 3.778877905823979866e+00 3.777961897254609624e+00 3.777210312259712044e+00 3.777453755869679686e+00 3.778251113486117863e+00
7.236568223227314751e-03 4.220986251287581759e+00 4.232424377245711966e+00 4.229562995990965746e+00 4.227069536664038729e+00 4.227657423482588328e+00 4.230303554934399912e+00
7.611623897756398388e-03 4.726901800438140455e+00 4.730138841200678179e+00 4.728898023531914241e+00 4.727301083744794852e+00 4.727926207666974356e+00 4.729828926942737155e+00
7.986679572285482892e-03 5.222268658448711243e+00 5.227216212164442766e+00 5.233771610819070830e+00 5.223923170666833649e+00 5.225312380611558893e+00 5.230766745815661700e+00
8.361735246401000646e-03 5.797635588999095368e+00 5.794892447638344990e+00 5.792513190155863967e+00 5.796273629843844866e+00 5.794962835436181514e+00 5.793479879874070981e+00
8.736790920930083415e-03 6.408037411199178912e+00 6.411442284907366229e+00 6.405686734402730842e+00 6.414415643452314519e+00 6.404119995357452133e+00 6.412886504209726724e+00
9.111846595045602903e-03 7.029775054042159965e+00 7.031426205248981098e+00 7.030656654560577756e+00 7.030512687213164469e+00 7.030229685225573455e+00 7.031086573847946219e+00
9.486902269574687407e-03 7.762394103964059155e+00 7.748512280990216716e+00 7.754940880053002417e+00 7.752884182935734003e+00 7.761697963565668879e+00 7.747123530464302910e+00
9.861957944103770177e-03 8.513311611689548641e+00 8.510460724527643350e+00 8.515177674180179679e+00 8.512141592877558338e+00 8.514367718816343356e+00 8.512830769453968216e+00
1.023701361821928967e-02 9.324482428439475612e+00 9.322395458040555027e+00 9.316522102880798073e+00 9.324153919809655022e+00 9.320841872881233670e+00 9.321521014783613168e+00
1.061206929274837243e-02 1.023291017636846334e+01 1.023516577765096613e+01 1.023769175899372819e+01 1.023484587707886995e+01 1.023521476620418547e+01 1.023667378362824643e+01
1.098712496727745694e-02 1.124763870821102252e+01 1.124588196321747802e+01 1.124803789479792648e+01 1.124133681202033053e+01 1.124754878302374905e+01 1.124519805786742666e+01
1.136218064139297469e-02 1.233546130484614167e+01 1.233235872871560801e+01 1.233240580705377099e+01 1.233393588931391882e+01 1.233388680404095084e+01 1.233262758543980908e+01
1.173723631592205746e-02 1.358519984718279439e+01 1.359840267333388120e+01 1.359317032831519079e+01 1.359557098504228989e+01 1.358677915979553319e+01 1.359915082477766468e+01
1.211229199003757695e-02 1.503892604807938582e+01 1.505104904658506548e+01 1.505764015900726882e+01 1.504499555089151386e+01 1.505143101705652775e+01 1.505221314131238941e+01
1.248734766456665972e-02 1.668196795674692723e+01 1.668360002998311842e+01 1.667831395714348020e+01 1.668484353162493861e+01 1.667964994704593451e+01 1.668047665910640731e+01
1.286240333909574596e-02 1.873537075098049698e+01 1.873500355445080245e+01 1.873477181393054636e+01 1.873581989331811570e+01 1.873448639394921145e+01 1.873510206351586049e+01
1.323745901321126198e-02 2.141412998167160353e+01 2.142067326617758738e+01 2.142594715232876723e+01 2.141601703234791998e+01 2.141832433033663108e+01 2.142430586653641811e+01
1.361251468774034648e-02 2.571204334979180928e+01 2.563710977207990993e+01 2.565114726549087720e+01 2.568408370127137985e+01 2.567623595750134058e+01 2.562187450128879007e+01
1.398757036226943098e-02 3.112219993906655446e+01 3.112879816039035674e+01 3.113112973503624659e+01 3.112654952292983523e+01 3.112641537263701608e+01 3.112837460042652893e+01
1.436262603638494874e-02 3.054663420107068816e+01 3.054780356702436706e+01 3.054676885914219397e+01 3.054695714831489539e+01 3.054669697218823643e+01 3.054604643515182261e+01
1.473768171091403324e-02 2.972639348979364726e+01 2.972609085369686710e+01 2.972660714372070956e+01 2.972633816609682356e+01 2.972649521479038270e+01 2.972670512082714467e+01
1.511273738502955100e-02 2.928003692276444170e+01 2.927361311132926858e+01 2.927493174003665644e+01 2.927657285656944453e+01 2.927717994225830722e+01 2.927335090408785945e+01
1.548779305955863377e-02 2.885578807252046829e+01 2.885439617860268768e+01 2.885446182713279129e+01 2.885498181668705797e+01 2.885505237374445642e+01 2.885403227054448294e+01
1.586284873408772000e-02 2.857526612439126623e+01 2.857922875671597396e+01 2.858321382802261112e+01 2.857795041178433593e+01 2.857915089731747571e+01 2.858540307955682636e+01
1.623790440820323602e-02 2.823800034335510745e+01 2.823761622086922074e+01 2.823833554982759608e+01 2.823789059061915196e+01 2.823808521493546309e+01 2.823843650106633518e+01
1.661296008273232053e-02 2.794063556965514294e+01 2.794510187007635693e+01 2.793252138715464739e+01 2.794552192394926138e+01 2.793674073787496681e+01 2.793519646199155559e+01
1.698801575726140503e-02 2.762944695647127702e+01 2.762820928219437633e+01 2.764191802517614960e+01 2.762551982029470565e+01 2.763503339249357893e+01 2.763700811962298687e+01
1.736307143137692452e-02 2.742910055468776420e+01 2.743538852323450072e+01 2.743949874989723270e+01 2.743187399351010569e+01 2.743271811512551750e+01 2.743556007989051437e+01
1.773812710590600555e-02 2.708907023304623252e+01 2.709823948293621498e+01 2.709749592568054055e+01 2.709434416755729202e+01 2.709322526513301099e+01 2.709516800220520949e+01
1.811318278002152504e-02 2.682365827945237058e+01 2.678868869781365092e+01 2.665047738450452641e+01 2.678877414971249848e+01 2.673470278020920432e+01 2.676095310059337251e+01
1.848823845455060955e-02 2.207732042769472969e+01 2.207732042769472969e+01 2.207732042769472969e+01 2.207732042769472969e+01 2.207732042769472969e+01 2.207732042769472969e+01
