2.720129999763830521e-35 1.265271776810355414e-32 8.839130339075320780e-22 nan
1.309580156652133014e-35 4.472692282850284670e-33 5.415586900312156996e-23 nan
6.316871079403136539e-36 1.516054083837294586e-33 3.416407737303915883e-24 nan
3.048588523009423657e-36 4.977825290565627731e-34 2.182567027963344638e-25 nan
1.482817096515706431e-36 1.598144704650195812e-34 1.407683684506585988e-26 nan
7.388641990805857446e-37 5.095679609611740335e-35 8.979838219595042343e-28 nan
3.755489903230992304e-37 1.628866020896744520e-35 5.622519579787585984e-29 nan
1.996847526637827223e-37 5.302765524861764093e-36 3.469174220680396924e-30 nan
1.062619838262426709e-37 1.788027649435058154e-36 2.126632679316415053e-31 nan
6.206033740038946756e-38 6.381445184201014115e-37 1.313834711236077979e-32 nan
3.869188887668945289e-38 2.529650623881839492e-37 8.811347039219080636e-34 nan
3.003246479403667520e-38 1.137244469620339779e-37 6.723119093926551113e-35 nan
2.574620066360027886e-38 6.467910660144734792e-38 6.886487868516542236e-36 nan
3.033664280128495186e-38 4.654831821180973478e-38 1.049934918786891104e-36 1.060424627081624145e-30
3.733298633654832502e-38 4.283346525708803803e-38 4.310989085767513361e-37 6.508786799142327751e-34
4.737335312172400146e-38 4.573826686989678568e-38 2.275154321174332385e-37 1.054977978258428708e-35
5.393152741164372674e-38 5.084582208860602959e-38 1.301645899746032878e-37 1.144271404814418508e-36
6.411032591720732778e-38 5.967780366402079494e-38 9.032321401136675630e-38 3.088703030430086223e-37
7.855251701829367981e-38 7.370091099515516914e-38 8.017255314629876932e-38 1.493282012273215322e-37
9.942451702041898697e-38 9.352431785325857143e-38 8.588862459067233364e-38 1.095007302338790348e-37
1.257662743379575201e-37 1.194989784073098327e-37 1.031924676719476312e-37 1.062024193474015724e-37
1.555615060651350627e-37 1.509039677535744239e-37 1.301421101274486847e-37 1.211589656880817921e-37
1.905948563556505107e-37 1.860759574405367011e-37 1.645726494284016203e-37 1.486125999318227142e-37
2.278447985087036896e-37 2.237193477648481909e-37 2.040670972049179955e-37 1.853571074070129156e-37
2.656259284599430052e-37 2.620905752993173181e-37 2.458415438230514930e-37 2.275771059417062444e-37
3.014968635472672821e-37 2.994663892305483578e-37 2.868420212479112870e-37 2.710769043518559805e-37
3.340456580985000521e-37 3.326684786432449277e-37 3.234933812942700123e-37 3.111313641462400617e-37
3.615818777533125562e-37 3.603900151523757056e-37 3.539264960809548995e-37 3.448303711863834694e-37
3.809204175140573176e-37 3.803073340494675271e-37 3.764726661143435843e-37 3.697845519859256154e-37
3.922897334491496207e-37 3.921264390560178239e-37 3.883297452085009424e-37 3.824551931831123224e-37
