# eV, DoS, Note that this is averaged across each O atom per cell
7.262734593535923717e-05 4.883440509552697088e-03
1.966115432616362705e-04 6.816004718092040331e-03
3.205957405879133310e-04 9.393239541918861624e-03
4.445799379141903373e-04 1.275564515112842003e-02
5.685641352404672893e-04 1.708280936063509212e-02
6.925483325667442956e-04 2.261990057265005072e-02
8.165325298930213018e-04 2.962853852262131715e-02
9.405167272192984165e-04 3.825662707758503700e-02
1.064500924545575206e-03 4.842453583242785353e-02
1.188485121871852429e-03 5.985177249168633501e-02
1.312469319198129435e-03 7.223829209276057262e-02
1.436453516524406442e-03 8.546330977672297879e-02
1.560437713850683665e-03 9.964329289213499918e-02
1.684421911176960671e-03 1.150414200678448740e-01
1.808406108503237677e-03 1.319720163522309919e-01
1.932390305829514900e-03 1.508023056806111761e-01
2.056374503155791907e-03 1.719691342001872791e-01
2.180358700482068479e-03 1.958603215931109809e-01
2.304342897808345485e-03 2.225878860989302099e-01
2.428327095134622492e-03 2.518932991537721211e-01
2.552311292460899498e-03 2.833743127701426334e-01
2.676295489787176504e-03 3.169248659979937988e-01
2.800279687113453510e-03 3.530745594266024301e-01
2.924263884439730517e-03 3.930608756289638572e-01
3.048248081766007523e-03 4.388417021369233062e-01
3.172232279092284529e-03 4.934948772049870813e-01
3.296216476418561536e-03 5.623162542298143496e-01
3.420200673744838975e-03 6.544841434710459982e-01
3.544184871071115982e-03 7.846721482069316522e-01
3.668169068397392988e-03 9.737038032970701806e-01
3.792153265723669561e-03 1.247312373659627882e+00
3.916137463049947434e-03 1.632250317540733242e+00
4.040121660376224007e-03 2.149492013221590447e+00
4.164105857702501447e-03 2.805417838345519499e+00
4.288090055028778887e-03 3.583667134565176049e+00
4.412074252355055459e-03 4.441792368655743672e+00
4.536058449681332032e-03 5.316249940920081407e+00
4.660042647007610339e-03 6.135897616664508725e+00
4.784026844333886044e-03 6.839525634646142827e+00
4.908011041660163484e-03 7.389948959880834778e+00
5.031995238986440057e-03 7.778040772967930394e+00
5.155979436312717497e-03 8.014851365978257647e+00
5.279963633638994069e-03 8.116520909319584476e+00
5.403947830965272377e-03 8.091537818524427550e+00
5.527932028291548949e-03 7.939545149862899720e+00
5.651916225617825522e-03 7.664250040302693634e+00
5.775900422944102094e-03 7.293076234327096508e+00
5.899884620270379534e-03 6.889220763024091809e+00
6.023868817596656974e-03 6.543280156051507923e+00
6.147853014922934414e-03 6.342403380934034551e+00
6.271837212249210987e-03 6.329702958143640146e+00
6.395821409575488427e-03 6.476380403276310815e+00
6.519805606901764999e-03 6.686036272170669648e+00
6.643789804228041572e-03 6.834201895268820159e+00
6.767774001554318145e-03 6.824980411381904588e+00
6.891758198880595584e-03 6.634912376266839829e+00
7.015742396206872157e-03 6.321051180746160902e+00
7.139726593533149597e-03 5.991646016513202611e+00
7.263710790859426170e-03 5.758455377723310065e+00
7.387694988185703610e-03 5.695487704816872387e+00
7.511679185511980182e-03 5.818738972035996326e+00
7.635663382838257622e-03 6.086759092224145462e+00
7.759647580164535062e-03 6.414942441783603400e+00
7.883631777490811635e-03 6.698820210647522089e+00
8.007615974817089075e-03 6.844484256598071248e+00
8.131600172143364780e-03 6.800338615449513568e+00
8.255584369469642220e-03 6.577642252677059709e+00
8.379568566795919660e-03 6.248196384680931637e+00
8.503552764122197100e-03 5.919069874442399737e+00
8.627536961448472805e-03 5.696927773359353075e+00
8.751521158774750245e-03 5.656948690334288266e+00
8.875505356101027685e-03 5.823466623938090336e+00
