# eV, DoS, Note that this is averaged across each Si atom per cell
7.262734593535923717e-05 8.641613233908834388e-03
1.966115432616362705e-04 1.206203931394371313e-02
3.205957405879133310e-04 1.660797322510774998e-02
4.445799379141903373e-04 2.251651775186510815e-02
5.685641352404672893e-04 3.009627887175852015e-02
6.925483325667442956e-04 3.977612833735682391e-02
8.165325298930213018e-04 5.201563286963657023e-02
9.405167272192984165e-04 6.706767216406747667e-02
1.064500924545575206e-03 8.476974124869657290e-02
1.188485121871852429e-03 1.045895635564415699e-01
1.312469319198129435e-03 1.259527726959425720e-01
1.436453516524406442e-03 1.486057069787962148e-01
1.560437713850683665e-03 1.727235586276927026e-01
1.684421911176960671e-03 1.987428455508454539e-01
1.808406108503237677e-03 2.271747800106773130e-01
1.932390305829514900e-03 2.585934035769785200e-01
2.056374503155791907e-03 2.936653106354405462e-01
2.180358700482068479e-03 3.329543729554859111e-01
2.304342897808345485e-03 3.765346270829229014e-01
2.428327095134622492e-03 4.238206411902065707e-01
2.552311292460899498e-03 4.739481843597295185e-01
2.676295489787176504e-03 5.265163859364843102e-01
2.800279687113453510e-03 5.821164616864091812e-01
2.924263884439730517e-03 6.422807271383207395e-01
3.048248081766007523e-03 7.090963860004279029e-01
3.172232279092284529e-03 7.851373705080595400e-01
3.296216476418561536e-03 8.741933488690478704e-01
3.420200673744838975e-03 9.826758939341351251e-01
3.544184871071115982e-03 1.121035528755022881e+00
3.668169068397392988e-03 1.304373959294539587e+00
3.792153265723669561e-03 1.551618303971274537e+00
3.916137463049947434e-03 1.882836705742103822e+00
4.040121660376224007e-03 2.314482364799864467e+00
4.164105857702501447e-03 2.852985746749467033e+00
4.288090055028778887e-03 3.488439377694685817e+00
4.412074252355055459e-03 4.191398998604227266e+00
4.536058449681332032e-03 4.915604243165272891e+00
4.660042647007610339e-03 5.607049475495314184e+00
4.784026844333886044e-03 6.216478756520925408e+00
4.908011041660163484e-03 6.710203644939593204e+00
5.031995238986440057e-03 7.074606092851236205e+00
5.155979436312717497e-03 7.312713566528397102e+00
5.279963633638994069e-03 7.435456852063591526e+00
5.403947830965272377e-03 7.453471388136482467e+00
5.527932028291548949e-03 7.375330287477217084e+00
5.651916225617825522e-03 7.214041172605505814e+00
5.775900422944102094e-03 6.997373051353236839e+00
5.899884620270379534e-03 6.773188744481236867e+00
6.023868817596656974e-03 6.602113484714596581e+00
6.147853014922934414e-03 6.537003903404650984e+00
6.271837212249210987e-03 6.598100466117609919e+00
6.395821409575488427e-03 6.758346066240535244e+00
6.519805606901764999e-03 6.950251573222450574e+00
6.643789804228041572e-03 7.094126981145558730e+00
6.767774001554318145e-03 7.134166019138791448e+00
6.891758198880595584e-03 7.063123840889547367e+00
7.015742396206872157e-03 6.922854989724380737e+00
7.139726593533149597e-03 6.782365096587264830e+00
7.263710790859426170e-03 6.707070258881641323e+00
7.387694988185703610e-03 6.734981873896042082e+00
7.511679185511980182e-03 6.868033799525988137e+00
7.635663382838257622e-03 7.076895948429711147e+00
7.759647580164535062e-03 7.312687323556206209e+00
7.883631777490811635e-03 7.520605502622287553e+00
8.007615974817089075e-03 7.654067572837050193e+00
8.131600172143364780e-03 7.688293782921486574e+00
8.255584369469642220e-03 7.629445227673913976e+00
8.379568566795919660e-03 7.514359637769722156e+00
8.503552764122197100e-03 7.399722856871302490e+00
8.627536961448472805e-03 7.345094285768479558e+00
8.751521158774750245e-03 7.396084547962007427e+00
8.875505356101027685e-03 7.571315413070007772e+00
8.999489553427306859e-03 7.854326886275045716e+00
9.123473750753580830e-03 8.193061955977796629e+00
9.247457948079858270e-03 8.511906707976695685e+00
9.371442145406135710e-03 8.737768017692683742e+00
9.495426342732413150e-03 8.831301616783274966e+00
9.619410540058690590e-03 8.806018529891682434e+00
9.743394737384966295e-03 8.722155719374237393e+00
9.867378934711245470e-03 8.658336575967428672e+00
9.991363132037521175e-03 8.678796299235536083e+00
1.011534732936379688e-02 8.814383505223281290e+00
