# eV, DoS
4.825638517921528037e-02 1.771243039353817394e+01
4.864554957582185174e-02 1.696957685490438195e+01
4.903471397242843005e-02 1.622672331627058639e+01
4.942387836903500142e-02 1.548386977763679084e+01
4.981304276564157280e-02 1.513246872998835713e+01
5.020220716224815111e-02 1.507197313908762126e+01
5.059137155885472248e-02 1.501147754818688185e+01
5.098053595546130079e-02 1.495098195728613888e+01
5.136970035206787216e-02 1.489048636638540302e+01
5.175886474867445047e-02 1.482999077548466360e+01
5.214802914528102185e-02 1.476949518458392241e+01
5.253719354188759322e-02 1.472922007438866032e+01
5.292635793849417847e-02 1.472104200316794120e+01
5.331552233510074984e-02 1.471286393194722031e+01
5.370468673170732815e-02 1.470468586072649941e+01
5.409385112831389952e-02 1.469650778950578207e+01
5.448301552492047783e-02 1.468832971828505940e+01
5.487217992152704921e-02 1.468015164706434206e+01
5.526134431813362058e-02 1.434957913825920173e+01
5.565050871474019889e-02 1.306889318509390918e+01
5.603967311134677026e-02 1.178820723192861308e+01
5.642883750795334857e-02 1.050752127876332054e+01
5.681800190455991995e-02 9.226835325598026216e+00
5.720716630116649826e-02 7.946149372432731894e+00
5.759633069777306963e-02 6.665463419267438461e+00
5.798549509437964100e-02 5.568224012562419389e+00
5.837465949098622625e-02 5.813566149184127951e+00
5.876382388759279762e-02 6.058908285805831184e+00
5.915298828419937593e-02 6.304250422427534417e+00
5.954215268080594731e-02 6.549592559049237650e+00
5.993131707741252562e-02 6.794934695670941771e+00
6.032048147401909699e-02 7.040276832292645892e+00
6.070964587062566836e-02 7.285618968914349125e+00
6.109881026723224667e-02 7.986240430744333096e+00
6.148797466383881805e-02 8.692825784214837981e+00
6.187713906044539636e-02 9.399411137685344642e+00
6.226630345705196773e-02 1.010599649115584775e+01
6.265546785365853910e-02 1.081258184462635086e+01
6.304463225026511741e-02 1.151916719809685574e+01
6.343379664687169572e-02 1.222575255156736063e+01
6.382296104347827403e-02 1.390862914133971806e+01
6.421212544008485235e-02 1.575850885146739344e+01
6.460128983669141678e-02 1.760838856159506349e+01
6.499045423329799509e-02 1.945826827172273710e+01
6.537961862990457340e-02 2.130814798185041425e+01
6.576878302651113783e-02 2.315802769197808431e+01
6.615794742311771615e-02 2.500790740210575436e+01
6.654711181972429446e-02 2.461546528962044533e+01
6.693627621633087277e-02 2.335440670738489288e+01
6.732544061293743720e-02 2.209334812514933688e+01
6.771460500954401551e-02 2.083228954291378443e+01
6.810376940615059382e-02 1.957123096067822843e+01
6.849293380275715826e-02 1.831017237844267598e+01
6.888209819936373657e-02 1.704911379620712353e+01
6.927126259597031488e-02 1.584860827875518652e+01
6.966042699257689319e-02 1.469059339390072871e+01
7.004959138918345762e-02 1.353257850904627269e+01
7.043875578579003593e-02 1.237456362419181488e+01
7.082792018239661425e-02 1.121654873933735530e+01
7.121708457900317868e-02 1.005853385448289927e+01
7.160624897560975699e-02 8.900518969628441468e+00
7.199541337221634918e-02 8.044533274472186690e+00
7.238457776882292749e-02 7.551045091095955009e+00
7.277374216542949192e-02 7.057556907719720662e+00
7.316290656203607023e-02 6.564068724343488981e+00
7.355207095864264855e-02 6.070580540967257299e+00
7.394123535524921298e-02 5.577092357591024729e+00
7.433039975185579129e-02 5.083604174214792160e+00
7.471956414846236960e-02 4.638139248139647286e+00
7.510872854506894791e-02 4.219037151228214988e+00
7.549789294167551235e-02 3.799935054316781358e+00
7.588705733828209066e-02 3.380832957405349060e+00
7.627622173488866897e-02 2.961730860493915429e+00
7.666538613149523340e-02 2.595966846529279781e+00
7.705455052810181171e-02 2.576037950585915226e+00
7.744371492470839002e-02 2.556109054642550671e+00
7.783287932131496833e-02 2.536180158699186116e+00
7.822204371792153277e-02 2.516251262755821116e+00
7.861120811452811108e-02 2.496322366812456117e+00
7.900037251113468939e-02 2.476393470869091562e+00
