# Based on analytic model discussed in 2008.08560. Columns are omega [eV], eps1, eps2
8.999999999999998279e-02 2.549848001992679514e+01 9.355522023351170446e-02
9.015389164161818902e-02 2.582594254612886076e+01 9.805934564230225914e-02
9.030804642365151957e-02 2.616606488207530035e+01 1.028449070964072704e-01
9.046246479604562463e-02 2.651959348716936304e+01 1.079349787045887493e-01
9.061714720951551116e-02 2.688733467678325795e+01 1.133550151167310033e-01
9.077209411554697238e-02 2.727016074404917845e+01 1.191331503811391412e-01
9.092730596639768403e-02 2.766901684860397381e+01 1.253005413337214269e-01
9.108278321509870323e-02 2.808492878676968729e+01 1.318917632483032898e-01
9.123852631545567582e-02 2.851901177760204575e+01 1.389452670173744464e-01
9.139453572205025189e-02 2.897248042319458960e+01 1.465039090209843409e-01
9.155081189024137645e-02 2.944666003048511627e+01 1.546155671666521736e-01
9.170735527616653837e-02 2.994299951672859450e+01 1.633338594588765458e-01
9.186416633674336640e-02 3.046308616321668339e+01 1.727189850297814189e-01
9.202124552967058668e-02 3.100866253356534230e+01 1.828387120229041929e-01
9.217859331342963258e-02 3.158164593631471817e+01 1.937695423189714772e-01
9.233621014728587983e-02 3.218415088966251858e+01 2.055980901516341885e-01
9.249409649128999267e-02 3.281851514277594362e+01 2.184227206142843603e-01
9.265225280627929771e-02 3.348732992830592536e+01 2.323555054798332464e-01
9.281067955387907464e-02 3.419347527102152640e+01 2.475245684124277867e-01
9.296937719650406884e-02 3.494016136652196280e+01 2.640769105810198414e-01
9.312834619735954611e-02 3.573097728318024480e+01 2.821818323000264139e-01
9.328758702044288864e-02 3.656994854507984627e+01 3.020350985565984914e-01
9.344710013054487174e-02 3.746160554418580801e+01 3.238640388112105639e-01
9.360688599325099613e-02 3.841106523414057250e+01 3.479338280107745485e-01
9.376694507494288955e-02 3.942412921385880509e+01 3.745552715880927641e-01
9.392727784279959746e-02 4.050740216892753409e+01 4.040945198192119059e-01
9.408788476479913732e-02 4.166843577576950963e+01 4.369852770326130287e-01
9.424876630971958102e-02 4.291590469046301592e+01 4.737442644675688985e-01
9.440992294714063704e-02 4.425982328758114903e+01 5.149909651241303399e-01
9.457135514744491323e-02 4.571181459550117410e+01 5.614730591400542981e-01
9.473306338181934627e-02 4.728544670149932472e+01 6.140995011306666918e-01
9.489504812225657560e-02 4.899665722835332105e+01 6.739839764875806827e-01
9.505730984155623398e-02 5.086429399831973086e+01 7.425026266337797498e-01
9.521984901332654350e-02 5.291081074356448966e+01 8.213716518344208461e-01
9.538266611198542577e-02 5.516317231265503551e+01 9.127530050145555851e-01
9.554576161276205626e-02 5.765404681759468275e+01 1.019400410702193005e+00
9.570913599169816877e-02 6.042339668724991952e+01 1.144864273964613766e+00
9.587278972564954038e-02 6.352063343465239598e+01 1.293784232441436810e+00
9.603672329228729598e-02 6.700758357776444996e+01 1.472314900577195829e+00
9.620093717009929601e-02 7.096264546571816823e+01 1.688758794149802123e+00
9.636543183839170468e-02 7.548673428067760938e+01 1.954530032434262710e+00
9.653020777729014179e-02 8.071198079294254057e+01 2.285661898398562819e+00
9.669526546774118159e-02 8.681479419626400329e+01 2.705238969932961091e+00
9.686060539151385151e-02 9.403607161480540810e+01 3.247462433591599140e+00
9.702622803120089512e-02 1.027135630098959922e+02 3.964731338946760442e+00
9.719213387022028472e-02 1.133358465538516526e+02 4.940591524496381837e+00
9.735832339281652592e-02 1.266367932202495723e+02 6.314832856607115907e+00
9.752479708406226744e-02 1.437708370235820894e+02 8.335711008831792057e+00
9.769155542985949459e-02 1.666625126737542075e+02 1.147869183229852830e+01
