  Principal QN n  Azimuthal QN l
               1               0
 Electron Energy Probability dst
  0.20981061E+05  0.25065804E-15
  0.21938546E+05  0.20566813E-15
  0.22939727E+05  0.16850753E-15
  0.23986596E+05  0.13782047E-15
  0.25081241E+05  0.11266888E-15
  0.26225840E+05  0.91990649E-16
  0.27422674E+05  0.75138021E-16
  0.28674126E+05  0.61274491E-16
  0.29982690E+05  0.49872070E-16
  0.31350970E+05  0.40539699E-16
  0.32781693E+05  0.32918270E-16
  0.34277707E+05  0.26716211E-16
  0.35841994E+05  0.21643571E-16
  0.37477667E+05  0.17598670E-16
  0.39187986E+05  0.14230482E-16
  0.40976356E+05  0.11501920E-16
  0.42846340E+05  0.92811905E-17
  0.44801661E+05  0.74834220E-17
  0.46846215E+05  0.60322704E-17
  0.48984074E+05  0.48720087E-17
  0.51219495E+05  0.39200965E-17
  0.53556932E+05  0.31504424E-17
  0.56001038E+05  0.25298148E-17
  0.58556683E+05  0.20246510E-17
  0.61228957E+05  0.16237005E-17
  0.64023182E+05  0.13001020E-17
  0.66944923E+05  0.10475452E-17
  0.70000000E+05  0.83756393E-18
  Principal QN n  Azimuthal QN l
               3               0
 Electron Energy Probability dst
  0.10000000E+01  0.82589216E-10
  0.10456357E+01  0.82542380E-10
  0.10933540E+01  0.82493372E-10
  0.11432499E+01  0.82442077E-10
  0.11954229E+01  0.82388373E-10
  0.12499768E+01  0.82332129E-10
  0.13070204E+01  0.82273207E-10
  0.13666671E+01  0.82211475E-10
  0.14290359E+01  0.82146808E-10
  0.14942509E+01  0.82079078E-10
  0.15624421E+01  0.82008157E-10
  0.16337452E+01  0.81933911E-10
  0.17083022E+01  0.81856206E-10
  0.17862617E+01  0.81774908E-10
  0.18677790E+01  0.81689884E-10
  0.19530164E+01  0.81600999E-10
  0.20421436E+01  0.81508125E-10
  0.21353382E+01  0.81411137E-10
  0.22327858E+01  0.81309917E-10
  0.23346805E+01  0.81204356E-10
  0.24412252E+01  0.81094359E-10
  0.25526322E+01  0.80979846E-10
  0.26691232E+01  0.80860757E-10
  0.27909305E+01  0.80737002E-10
  0.29182965E+01  0.80608430E-10
  0.30514749E+01  0.80474883E-10
  0.31907310E+01  0.80336197E-10
  0.33363422E+01  0.80192205E-10
  0.34885984E+01  0.80042734E-10
  0.36478030E+01  0.79887609E-10
  0.38142729E+01  0.79726646E-10
  0.39883398E+01  0.79559658E-10
  0.41703504E+01  0.79386449E-10
  0.43606672E+01  0.79206818E-10
  0.45596692E+01  0.79020552E-10
  0.47677528E+01  0.78827445E-10
  0.49853324E+01  0.78627316E-10
  0.52128414E+01  0.78419987E-10
  0.54507329E+01  0.78205286E-10
  0.56994808E+01  0.77983039E-10
  0.59595804E+01  0.77753081E-10
  0.62315499E+01  0.77515248E-10
  0.65159309E+01  0.77269424E-10
  0.68132898E+01  0.77015529E-10
  0.71242189E+01  0.76753509E-10
  0.74493374E+01  0.76483342E-10
  0.77892930E+01  0.76205039E-10
  0.81447626E+01  0.75918626E-10
  0.85164544E+01  0.75624006E-10
  0.89051085E+01  0.75321013E-10
  0.93114992E+01  0.75009458E-10
  0.97364357E+01  0.74689120E-10
  0.10180765E+02  0.74359742E-10
  0.10645371E+02  0.74021067E-10
  0.11131179E+02  0.73672866E-10
  0.11639158E+02  0.73314871E-10
  0.12170319E+02  0.72946764E-10
  0.12725720E+02  0.72568162E-10
  0.13306467E+02  0.72178599E-10
  0.13913716E+02  0.71777546E-10
  0.14548678E+02  0.71364708E-10
  0.15212617E+02  0.70939916E-10
  0.15906855E+02  0.70502996E-10
  0.16632775E+02  0.70053762E-10
  0.17391823E+02  0.69592010E-10
  0.18185510E+02  0.69117502E-10
  0.19015418E+02  0.68629938E-10
  0.19883200E+02  0.68128949E-10
  0.20790583E+02  0.67614087E-10
  0.21739375E+02  0.67084804E-10
  0.22731466E+02  0.66540436E-10
  0.23768832E+02  0.65980275E-10
  0.24853539E+02  0.65403528E-10
  0.25987747E+02  0.64809239E-10
  0.27173715E+02  0.64196774E-10
  0.28413806E+02  0.63566368E-10
  0.29710489E+02  0.62918485E-10
  0.31066348E+02  0.62253043E-10
  0.32484081E+02  0.61568824E-10
  0.33966514E+02  0.60864244E-10
  0.35516599E+02  0.60138394E-10
  0.37137423E+02  0.59391298E-10
  0.38832214E+02  0.58623122E-10
  0.40604349E+02  0.57834085E-10
  0.42457356E+02  0.57024108E-10
  0.44394926E+02  0.56192952E-10
  0.46420918E+02  0.55340337E-10
  0.48539368E+02  0.54465975E-10
  0.50754495E+02  0.53569613E-10
  0.53070711E+02  0.52650945E-10
  0.55492628E+02  0.51709949E-10
  0.58025072E+02  0.50748315E-10
  0.60673085E+02  0.49768395E-10
  0.63441942E+02  0.48769504E-10
  0.66337158E+02  0.47748527E-10
  0.69364499E+02  0.46706068E-10
  0.72529995E+02  0.45645534E-10
  0.75839950E+02  0.44568420E-10
  0.79300958E+02  0.43475003E-10
  0.82919910E+02  0.42365853E-10
  0.86704016E+02  0.41242269E-10
  0.90660813E+02  0.40105777E-10
  0.94798180E+02  0.38958590E-10
  0.99124359E+02  0.37803463E-10
  0.10364797E+03  0.36641643E-10
  0.10837801E+03  0.35471446E-10
  0.11332391E+03  0.34295993E-10
  0.11849553E+03  0.33121921E-10
  0.12390315E+03  0.31947598E-10
  0.12955756E+03  0.30773807E-10
  0.13547000E+03  0.29605203E-10
  0.14165227E+03  0.28443938E-10
  0.14811666E+03  0.27290638E-10
  0.15487607E+03  0.26148050E-10
  0.16194394E+03  0.25019584E-10
  0.16933436E+03  0.23905031E-10
  0.17706205E+03  0.22807411E-10
  0.18514240E+03  0.21731332E-10
  0.19359150E+03  0.20671822E-10
  0.20242617E+03  0.19635631E-10
  0.21166403E+03  0.18625483E-10
  0.22132346E+03  0.17638635E-10
  0.23142371E+03  0.16678974E-10
  0.24198488E+03  0.15748731E-10
  0.25302803E+03  0.14846328E-10
  0.26457513E+03  0.13974208E-10
  0.27664920E+03  0.13133546E-10
  0.28927427E+03  0.12324095E-10
  0.30247550E+03  0.11546608E-10
  0.31627917E+03  0.10801433E-10
  0.33071278E+03  0.10088702E-10
  0.34580508E+03  0.94089606E-11
  0.36158613E+03  0.87607469E-11
  0.37808736E+03  0.81446139E-11
  0.39534163E+03  0.75619034E-11
  0.41338331E+03  0.70094546E-11
  0.43224834E+03  0.64862279E-11
  0.45197428E+03  0.59949662E-11
  0.47260044E+03  0.55329004E-11
  0.49416788E+03  0.50971130E-11
  0.51671956E+03  0.46900133E-11
  0.54030041E+03  0.43099157E-11
  0.56495738E+03  0.39548269E-11
  0.59073959E+03  0.36228197E-11
  0.61769839E+03  0.33146473E-11
  0.64588748E+03  0.30289950E-11
  0.67536299E+03  0.27641437E-11
  0.70618363E+03  0.25182040E-11
  0.73841080E+03  0.22917908E-11
  0.77210867E+03  0.20831120E-11
  0.80734438E+03  0.18905383E-11
  0.84418808E+03  0.17137630E-11
  0.88271317E+03  0.15516202E-11
  0.92299639E+03  0.14030468E-11
  0.96511795E+03  0.12670945E-11
  0.10091618E+04  0.11428121E-11
  0.10552155E+04  0.10294573E-11
  0.11033710E+04  0.92620346E-12
  0.11537241E+04  0.83248577E-12
  0.12063751E+04  0.74737981E-12
  0.12614288E+04  0.67003468E-12
  0.13189950E+04  0.60008894E-12
  0.13791882E+04  0.53692563E-12
  0.14421284E+04  0.47975485E-12
  0.15079409E+04  0.42821701E-12
  0.15767568E+04  0.38187081E-12
  0.16487131E+04  0.34010687E-12
  0.17239533E+04  0.30260462E-12
  0.18026270E+04  0.26900086E-12
  0.18848911E+04  0.23883531E-12
  0.19709094E+04  0.21185993E-12
  0.20608532E+04  0.18775484E-12
  0.21549016E+04  0.16620512E-12
  0.22532420E+04  0.14701267E-12
  0.23560703E+04  0.12990121E-12
  0.24635911E+04  0.11467979E-12
  0.25760188E+04  0.10115357E-12
  0.26935771E+04  0.89130300E-13
  0.28165003E+04  0.78474979E-13
  0.29450332E+04  0.69024827E-13
  0.30794318E+04  0.60669175E-13
  0.32199637E+04  0.53276601E-13
  0.33669090E+04  0.46748586E-13
  0.35205601E+04  0.40978175E-13
  0.36812233E+04  0.35890373E-13
  0.38492184E+04  0.31411893E-13
  0.40248800E+04  0.27474467E-13
  0.42085582E+04  0.24004369E-13
  0.44006186E+04  0.20954405E-13
  0.46014438E+04  0.18279143E-13
  0.48114338E+04  0.15934182E-13
  0.50310068E+04  0.13876789E-13
  0.52606002E+04  0.12075660E-13
  0.55006712E+04  0.10501298E-13
  0.57516981E+04  0.91247512E-14
  0.60141807E+04  0.79219907E-14
  0.62886419E+04  0.68716777E-14
  0.65756283E+04  0.59559865E-14
  0.68757115E+04  0.51589577E-14
  0.71894893E+04  0.44651882E-14
  0.75175865E+04  0.38606909E-14
  0.78606566E+04  0.33352168E-14
  0.82193830E+04  0.28796935E-14
  0.85944801E+04  0.24849787E-14
  0.89866950E+04  0.21421376E-14
  0.93968089E+04  0.18450942E-14
  0.98256386E+04  0.15881057E-14
  0.10274038E+05  0.13659095E-14
  0.10742901E+05  0.11739831E-14
  0.11233160E+05  0.10082238E-14
  0.11745793E+05  0.86529731E-15
  0.12281820E+05  0.74196190E-15
  0.12842310E+05  0.63563258E-15
  0.13428377E+05  0.54440606E-15
  0.14041190E+05  0.46585448E-15
  0.14681969E+05  0.39819246E-15
  0.15351991E+05  0.34005832E-15
  0.16052589E+05  0.29048907E-15
  0.16785160E+05  0.24778939E-15
  0.17551162E+05  0.21115704E-15
  0.18352121E+05  0.17982705E-15
  0.19189633E+05  0.15300368E-15
  0.20065365E+05  0.13020352E-15
  0.20981061E+05  0.11061243E-15
  0.21938546E+05  0.93883395E-16
  0.22939727E+05  0.79613419E-16
  0.23986596E+05  0.67539150E-16
  0.25081241E+05  0.57185931E-16
  0.26225840E+05  0.48373496E-16
  0.27422674E+05  0.40912158E-16
  0.28674126E+05  0.34529022E-16
  0.29982690E+05  0.29157995E-16
  0.31350970E+05  0.24582642E-16
  0.32781693E+05  0.20721434E-16
  0.34277707E+05  0.17460379E-16
  0.35841994E+05  0.14682600E-16
  0.37477667E+05  0.12349557E-16
  0.39187986E+05  0.10358710E-16
  0.40976356E+05  0.87038753E-17
  0.42846340E+05  0.73033449E-17
  0.44801661E+05  0.61207116E-17
  0.46846215E+05  0.51240264E-17
  0.48984074E+05  0.42841050E-17
  0.51219495E+05  0.35873037E-17
  0.53556932E+05  0.29931929E-17
  0.56001038E+05  0.25055628E-17
  0.58556683E+05  0.20805169E-17
  0.61228957E+05  0.17387040E-17
  0.64023182E+05  0.14438210E-17
  0.66944923E+05  0.12076906E-17
  0.70000000E+05  0.99879825E-18
  Principal QN n  Azimuthal QN l
               3               1
 Electron Energy Probability dst
  0.10000000E+01  0.21664630E-09
  0.10456357E+01  0.21645857E-09
  0.10933540E+01  0.21626278E-09
  0.11432499E+01  0.21605860E-09
  0.11954229E+01  0.21584570E-09
  0.12499768E+01  0.21562377E-09
  0.13070204E+01  0.21539246E-09
  0.13666671E+01  0.21515142E-09
  0.14290359E+01  0.21490030E-09
  0.14942509E+01  0.21463874E-09
  0.15624421E+01  0.21436638E-09
  0.16337452E+01  0.21408286E-09
  0.17083022E+01  0.21378781E-09
  0.17862617E+01  0.21348085E-09
  0.18677790E+01  0.21316163E-09
  0.19530164E+01  0.21282978E-09
  0.20421436E+01  0.21248494E-09
  0.21353382E+01  0.21212678E-09
  0.22327858E+01  0.21175495E-09
  0.23346805E+01  0.21136913E-09
  0.24412252E+01  0.21096902E-09
  0.25526322E+01  0.21055433E-09
  0.26691232E+01  0.21012482E-09
  0.27909305E+01  0.20968027E-09
  0.29182965E+01  0.20922053E-09
  0.30514749E+01  0.20874548E-09
  0.31907310E+01  0.20825508E-09
  0.33363422E+01  0.20774935E-09
  0.34885984E+01  0.20722843E-09
  0.36478030E+01  0.20669253E-09
  0.38142729E+01  0.20614185E-09
  0.39883398E+01  0.20557654E-09
  0.41703504E+01  0.20499679E-09
  0.43606672E+01  0.20440289E-09
  0.45596692E+01  0.20379518E-09
  0.47677528E+01  0.20317413E-09
  0.49853324E+01  0.20254028E-09
  0.52128414E+01  0.20189429E-09
  0.54507329E+01  0.20123697E-09
  0.56994808E+01  0.20056983E-09
  0.59595804E+01  0.19989486E-09
  0.62315499E+01  0.19921449E-09
  0.65159309E+01  0.19853160E-09
  0.68132898E+01  0.19784959E-09
  0.71242189E+01  0.19717121E-09
  0.74493374E+01  0.19649803E-09
  0.77892930E+01  0.19583144E-09
  0.81447626E+01  0.19517270E-09
  0.85164544E+01  0.19452287E-09
  0.89051085E+01  0.19388391E-09
  0.93114992E+01  0.19325969E-09
  0.97364357E+01  0.19265473E-09
  0.10180765E+02  0.19207404E-09
  0.10645371E+02  0.19152322E-09
  0.11131179E+02  0.19100797E-09
  0.11639158E+02  0.19053261E-09
  0.12170319E+02  0.19010110E-09
  0.12725720E+02  0.18971722E-09
  0.13306467E+02  0.18938448E-09
  0.13913716E+02  0.18910596E-09
  0.14548678E+02  0.18888478E-09
  0.15212617E+02  0.18872517E-09
  0.15906855E+02  0.18863126E-09
  0.16632775E+02  0.18860674E-09
  0.17391823E+02  0.18865465E-09
  0.18185510E+02  0.18877743E-09
  0.19015418E+02  0.18897787E-09
  0.19883200E+02  0.18925821E-09
  0.20790583E+02  0.18961955E-09
  0.21739375E+02  0.19006148E-09
  0.22731466E+02  0.19058276E-09
  0.23768832E+02  0.19118222E-09
  0.24853539E+02  0.19185697E-09
  0.25987747E+02  0.19260211E-09
  0.27173715E+02  0.19341242E-09
  0.28413806E+02  0.19428113E-09
  0.29710489E+02  0.19519973E-09
  0.31066348E+02  0.19615964E-09
  0.32484081E+02  0.19714990E-09
  0.33966514E+02  0.19815894E-09
  0.35516599E+02  0.19917407E-09
  0.37137423E+02  0.20017949E-09
  0.38832214E+02  0.20115987E-09
  0.40604349E+02  0.20210047E-09
  0.42457356E+02  0.20298375E-09
  0.44394926E+02  0.20379068E-09
  0.46420918E+02  0.20450265E-09
  0.48539368E+02  0.20509864E-09
  0.50754495E+02  0.20555718E-09
  0.53070711E+02  0.20586082E-09
  0.55492628E+02  0.20599194E-09
  0.58025072E+02  0.20593147E-09
  0.60673085E+02  0.20565851E-09
  0.63441942E+02  0.20515552E-09
  0.66337158E+02  0.20441226E-09
  0.69364499E+02  0.20341508E-09
  0.72529995E+02  0.20214743E-09
  0.75839950E+02  0.20059917E-09
  0.79300958E+02  0.19876504E-09
  0.82919910E+02  0.19664008E-09
  0.86704016E+02  0.19422053E-09
  0.90660813E+02  0.19150700E-09
  0.94798180E+02  0.18850541E-09
  0.99124359E+02  0.18522360E-09
  0.10364797E+03  0.18166173E-09
  0.10837801E+03  0.17782715E-09
  0.11332391E+03  0.17374494E-09
  0.11849553E+03  0.16942431E-09
  0.12390315E+03  0.16487945E-09
  0.12955756E+03  0.16013773E-09
  0.13547000E+03  0.15521437E-09
  0.14165227E+03  0.15012928E-09
  0.14811666E+03  0.14491207E-09
  0.15487607E+03  0.13958272E-09
  0.16194394E+03  0.13415512E-09
  0.16933436E+03  0.12867290E-09
  0.17706205E+03  0.12315317E-09
  0.18514240E+03  0.11760210E-09
  0.19359150E+03  0.11206471E-09
  0.20242617E+03  0.10656367E-09
  0.21166403E+03  0.10110349E-09
  0.22132346E+03  0.95712429E-10
  0.23142371E+03  0.90419886E-10
  0.24198488E+03  0.85225306E-10
  0.25302803E+03  0.80151538E-10
  0.26457513E+03  0.75217582E-10
  0.27664920E+03  0.70438588E-10
  0.28927427E+03  0.65813837E-10
  0.30247550E+03  0.61361231E-10
  0.31627917E+03  0.57086914E-10
  0.33071278E+03  0.52993261E-10
  0.34580508E+03  0.49087970E-10
  0.36158613E+03  0.45375235E-10
  0.37808736E+03  0.41854414E-10
  0.39534163E+03  0.38525296E-10
  0.41338331E+03  0.35383658E-10
  0.43224834E+03  0.32434661E-10
  0.45197428E+03  0.29670142E-10
  0.47260044E+03  0.27084264E-10
  0.49416788E+03  0.24672309E-10
  0.51671956E+03  0.22433669E-10
  0.54030041E+03  0.20356301E-10
  0.56495738E+03  0.18435972E-10
  0.59073959E+03  0.16659075E-10
  0.61769839E+03  0.15030485E-10
  0.64588748E+03  0.13533042E-10
  0.67536299E+03  0.12161585E-10
  0.70618363E+03  0.10907352E-10
  0.73841080E+03  0.97660077E-11
  0.77210867E+03  0.87277931E-11
  0.80734438E+03  0.77846459E-11
  0.84418808E+03  0.69313333E-11
  0.88271317E+03  0.61600305E-11
  0.92299639E+03  0.54639650E-11
  0.96511795E+03  0.48395482E-11
  0.10091618E+04  0.42803588E-11
  0.10552155E+04  0.37777423E-11
  0.11033710E+04  0.33280281E-11
  0.11537241E+04  0.29279623E-11
  0.12063751E+04  0.25718509E-11
  0.12614288E+04  0.22544860E-11
  0.13189950E+04  0.19735344E-11
  0.13791882E+04  0.17253393E-11
  0.14421284E+04  0.15053638E-11
  0.15079409E+04  0.13114651E-11
  0.15767568E+04  0.11411576E-11
  0.16487131E+04  0.99113849E-12
  0.17239533E+04  0.85962493E-12
  0.18026270E+04  0.74468667E-12
  0.18848911E+04  0.64395901E-12
  0.19709094E+04  0.55615404E-12
  0.20608532E+04  0.47969900E-12
  0.21549016E+04  0.41307106E-12
  0.22532420E+04  0.35531571E-12
  0.23560703E+04  0.30516572E-12
  0.24635911E+04  0.26175860E-12
  0.25760188E+04  0.22425665E-12
  0.26935771E+04  0.19184337E-12
  0.28165003E+04  0.16394444E-12
  0.29450332E+04  0.13989246E-12
  0.30794318E+04  0.11924267E-12
  0.32199637E+04  0.10149268E-12
  0.33669090E+04  0.86289380E-13
  0.35205601E+04  0.73268291E-13
  0.36812233E+04  0.62148404E-13
  0.38492184E+04  0.52649560E-13
  0.40248800E+04  0.44554664E-13
  0.42085582E+04  0.37652492E-13
  0.44006186E+04  0.31785346E-13
  0.46014438E+04  0.26799756E-13
  0.48114338E+04  0.22573032E-13
  0.50310068E+04  0.18990299E-13
  0.52606002E+04  0.15961419E-13
  0.55006712E+04  0.13402326E-13
  0.57516981E+04  0.11235687E-13
  0.60141807E+04  0.94113573E-14
  0.62886419E+04  0.78792895E-14
  0.65756283E+04  0.65863209E-14
  0.68757115E+04  0.54989267E-14
  0.71894893E+04  0.45883415E-14
  0.75175865E+04  0.38251617E-14
  0.78606566E+04  0.31846935E-14
  0.82193830E+04  0.26486934E-14
  0.85944801E+04  0.22018650E-14
  0.89866950E+04  0.18283717E-14
  0.93968089E+04  0.15170946E-14
  0.98256386E+04  0.12573401E-14
  0.10274038E+05  0.10408516E-14
  0.10742901E+05  0.86123818E-15
  0.11233160E+05  0.71154134E-15
  0.11745793E+05  0.58735574E-15
  0.12281820E+05  0.48509859E-15
  0.12842310E+05  0.40005760E-15
  0.13428377E+05  0.32935119E-15
  0.14041190E+05  0.27101748E-15
  0.14681969E+05  0.22264062E-15
  0.15351991E+05  0.18305035E-15
  0.16052589E+05  0.15040814E-15
  0.16785160E+05  0.12312487E-15
  0.17551162E+05  0.10099539E-15
  0.18352121E+05  0.82519726E-16
  0.19189633E+05  0.67492915E-16
  0.20065365E+05  0.55102989E-16
  0.20981061E+05  0.44988862E-16
  0.21938546E+05  0.36683296E-16
  0.22939727E+05  0.29855574E-16
  0.23986596E+05  0.24297345E-16
  0.25081241E+05  0.19758505E-16
  0.26225840E+05  0.16041183E-16
  0.27422674E+05  0.13032338E-16
  0.28674126E+05  0.10565574E-16
  0.29982690E+05  0.85545808E-17
  0.31350970E+05  0.69206492E-17
  0.32781693E+05  0.55800344E-17
  0.34277707E+05  0.45191632E-17
  0.35841994E+05  0.36406565E-17
  0.37477667E+05  0.29509189E-17
  0.39187986E+05  0.23742430E-17
  0.40976356E+05  0.19071791E-17
  0.42846340E+05  0.15416819E-17
  0.44801661E+05  0.12346712E-17
  0.46846215E+05  0.99433974E-18
  0.48984074E+05  0.79537616E-18
  0.51219495E+05  0.64450686E-18
  0.53556932E+05  0.51442018E-18
  0.56001038E+05  0.41226809E-18
  0.58556683E+05  0.32789874E-18
  0.61228957E+05  0.26315361E-18
  0.64023182E+05  0.21017528E-18
  0.66944923E+05  0.16939408E-18
  0.70000000E+05  0.13426716E-18
  Principal QN n  Azimuthal QN l
               3               2
 Electron Energy Probability dst
  0.10000000E+01  0.29220216E-08
  0.10456357E+01  0.29165028E-08
  0.10933540E+01  0.29108584E-08
  0.11432499E+01  0.29050963E-08
  0.11954229E+01  0.28992249E-08
  0.12499768E+01  0.28932516E-08
  0.13070204E+01  0.28871848E-08
  0.13666671E+01  0.28810339E-08
  0.14290359E+01  0.28748098E-08
  0.14942509E+01  0.28685247E-08
  0.15624421E+01  0.28621923E-08
  0.16337452E+01  0.28558277E-08
  0.17083022E+01  0.28494480E-08
  0.17862617E+01  0.28430716E-08
  0.18677790E+01  0.28367233E-08
  0.19530164E+01  0.28304334E-08
  0.20421436E+01  0.28242366E-08
  0.21353382E+01  0.28181719E-08
  0.22327858E+01  0.28122835E-08
  0.23346805E+01  0.28066209E-08
  0.24412252E+01  0.28012395E-08
  0.25526322E+01  0.27962012E-08
  0.26691232E+01  0.27915684E-08
  0.27909305E+01  0.27874054E-08
  0.29182965E+01  0.27837813E-08
  0.30514749E+01  0.27807708E-08
  0.31907310E+01  0.27784539E-08
  0.33363422E+01  0.27769164E-08
  0.34885984E+01  0.27762503E-08
  0.36478030E+01  0.27765599E-08
  0.38142729E+01  0.27779592E-08
  0.39883398E+01  0.27805708E-08
  0.41703504E+01  0.27845255E-08
  0.43606672E+01  0.27899625E-08
  0.45596692E+01  0.27970298E-08
  0.47677528E+01  0.28058836E-08
  0.49853324E+01  0.28166886E-08
  0.52128414E+01  0.28296168E-08
  0.54507329E+01  0.28448471E-08
  0.56994808E+01  0.28625654E-08
  0.59595804E+01  0.28829738E-08
  0.62315499E+01  0.29062877E-08
  0.65159309E+01  0.29327287E-08
  0.68132898E+01  0.29624974E-08
  0.71242189E+01  0.29957513E-08
  0.74493374E+01  0.30326265E-08
  0.77892930E+01  0.30732966E-08
  0.81447626E+01  0.31180022E-08
  0.85164544E+01  0.31669867E-08
  0.89051085E+01  0.32204547E-08
  0.93114992E+01  0.32785631E-08
  0.97364357E+01  0.33414332E-08
  0.10180765E+02  0.34091512E-08
  0.10645371E+02  0.34818022E-08
  0.11131179E+02  0.35594348E-08
  0.11639158E+02  0.36420345E-08
  0.12170319E+02  0.37295475E-08
  0.12725720E+02  0.38218975E-08
  0.13306467E+02  0.39189241E-08
  0.13913716E+02  0.40203854E-08
  0.14548678E+02  0.41260173E-08
  0.15212617E+02  0.42354573E-08
  0.15906855E+02  0.43482343E-08
  0.16632775E+02  0.44638707E-08
  0.17391823E+02  0.45817863E-08
  0.18185510E+02  0.47012781E-08
  0.19015418E+02  0.48215986E-08
  0.19883200E+02  0.49418545E-08
  0.20790583E+02  0.50610743E-08
  0.21739375E+02  0.51782683E-08
  0.22731466E+02  0.52923100E-08
  0.23768832E+02  0.54021010E-08
  0.24853539E+02  0.55064843E-08
  0.25987747E+02  0.56041886E-08
  0.27173715E+02  0.56938611E-08
  0.28413806E+02  0.57743726E-08
  0.29710489E+02  0.58447032E-08
  0.31066348E+02  0.59034585E-08
  0.32484081E+02  0.59494844E-08
  0.33966514E+02  0.59818891E-08
  0.35516599E+02  0.59997845E-08
  0.37137423E+02  0.60023581E-08
  0.38832214E+02  0.59889946E-08
  0.40604349E+02  0.59592756E-08
  0.42457356E+02  0.59128826E-08
  0.44394926E+02  0.58497350E-08
  0.46420918E+02  0.57700868E-08
  0.48539368E+02  0.56743459E-08
  0.50754495E+02  0.55629437E-08
  0.53070711E+02  0.54365923E-08
  0.55492628E+02  0.52962924E-08
  0.58025072E+02  0.51431133E-08
  0.60673085E+02  0.49783498E-08
  0.63441942E+02  0.48033340E-08
  0.66337158E+02  0.46194462E-08
  0.69364499E+02  0.44284722E-08
  0.72529995E+02  0.42316745E-08
  0.75839950E+02  0.40308447E-08
  0.79300958E+02  0.38274633E-08
  0.82919910E+02  0.36229405E-08
  0.86704016E+02  0.34189366E-08
  0.90660813E+02  0.32165610E-08
  0.94798180E+02  0.30171872E-08
  0.99124359E+02  0.28219220E-08
  0.10364797E+03  0.26316441E-08
  0.10837801E+03  0.24473586E-08
  0.11332391E+03  0.22696880E-08
  0.11849553E+03  0.20991374E-08
  0.12390315E+03  0.19362720E-08
  0.12955756E+03  0.17813967E-08
  0.13547000E+03  0.16346385E-08
  0.14165227E+03  0.14961888E-08
  0.14811666E+03  0.13660530E-08
  0.15487607E+03  0.12441303E-08
  0.16194394E+03  0.11303188E-08
  0.16933436E+03  0.10244213E-08
  0.17706205E+03  0.92620505E-09
  0.18514240E+03  0.83536905E-09
  0.19359150E+03  0.75164836E-09
  0.20242617E+03  0.67468180E-09
  0.21166403E+03  0.60412472E-09
  0.22132346E+03  0.53964932E-09
  0.23142371E+03  0.48091495E-09
  0.24198488E+03  0.42748414E-09
  0.25302803E+03  0.37912254E-09
  0.26457513E+03  0.33556275E-09
  0.27664920E+03  0.29632000E-09
  0.28927427E+03  0.26080389E-09
  0.30247550E+03  0.22887492E-09
  0.31627917E+03  0.20043814E-09
  0.33071278E+03  0.17526347E-09
  0.34580508E+03  0.15295198E-09
  0.36158613E+03  0.13299209E-09
  0.37808736E+03  0.11523519E-09
  0.39534163E+03  0.99646204E-10
  0.41338331E+03  0.86115053E-10
  0.43224834E+03  0.74437333E-10
  0.45197428E+03  0.64291703E-10
  0.47260044E+03  0.55303460E-10
  0.49416788E+03  0.47376617E-10
  0.51671956E+03  0.40480880E-10
  0.54030041E+03  0.34546269E-10
  0.56495738E+03  0.29453292E-10
  0.59073959E+03  0.25037195E-10
  0.61769839E+03  0.21218199E-10
  0.64588748E+03  0.17963589E-10
  0.67536299E+03  0.15215192E-10
  0.70618363E+03  0.12882449E-10
  0.73841080E+03  0.10865045E-10
  0.77210867E+03  0.91338353E-11
  0.80734438E+03  0.76681137E-11
  0.84418808E+03  0.64331824E-11
  0.88271317E+03  0.53825373E-11
  0.92299639E+03  0.44929134E-11
  0.96511795E+03  0.37496625E-11
  0.10091618E+04  0.31295687E-11
  0.10552155E+04  0.26040009E-11
  0.11033710E+04  0.21610234E-11
  0.11537241E+04  0.17921719E-11
  0.12063751E+04  0.14844064E-11
  0.12614288E+04  0.12261227E-11
  0.13189950E+04  0.10121133E-11
  0.13791882E+04  0.83530009E-12
  0.14421284E+04  0.68746700E-12
  0.15079409E+04  0.56494676E-12
  0.15767568E+04  0.46409466E-12
  0.16487131E+04  0.38036884E-12
  0.17239533E+04  0.31138412E-12
  0.18026270E+04  0.25482784E-12
  0.18848911E+04  0.20803401E-12
  0.19709094E+04  0.16966450E-12
  0.20608532E+04  0.13826491E-12
  0.21549016E+04  0.11247301E-12
  0.22532420E+04  0.91473260E-13
  0.23560703E+04  0.74260223E-13
  0.24635911E+04  0.60205690E-13
  0.25760188E+04  0.48777357E-13
  0.26935771E+04  0.39467535E-13
  0.28165003E+04  0.31924844E-13
  0.29450332E+04  0.25768244E-13
  0.30794318E+04  0.20783818E-13
  0.32199637E+04  0.16750353E-13
  0.33669090E+04  0.13498770E-13
  0.35205601E+04  0.10856187E-13
  0.36812233E+04  0.87155678E-14
  0.38492184E+04  0.69904444E-14
  0.40248800E+04  0.56085924E-14
  0.42085582E+04  0.44977679E-14
  0.44006186E+04  0.36048016E-14
  0.46014438E+04  0.28821893E-14
  0.48114338E+04  0.23012925E-14
  0.50310068E+04  0.18366708E-14
  0.52606002E+04  0.14662542E-14
  0.55006712E+04  0.11705314E-14
  0.57516981E+04  0.93272723E-15
  0.60141807E+04  0.74217707E-15
  0.62886419E+04  0.58999426E-15
  0.65756283E+04  0.46851540E-15
  0.68757115E+04  0.37269276E-15
