1.000000000000000056e-01 3.728949999999999676e+01 1.950334165197580433e+03 2.249264356126395796e+02
5.000000000000000000e-01 3.728949999999999676e+01 -9.310874691321657792e+02 4.316637795931808341e+02
9.000000000000000222e-01 3.728949999999999676e+01 -2.164725988299943822e+02 4.588858327252630431e+01
1.300000000000000266e+00 3.728949999999999676e+01 -8.598628943409526926e+01 3.367969593749104718e+01
1.700000000000000178e+00 3.728949999999999676e+01 -7.107190599453171842e+01 4.035454140536733547e+01
2.100000000000000089e+00 3.728949999999999676e+01 -5.043182938793669479e+01 1.666784261034285208e+01
2.500000000000000444e+00 3.728949999999999676e+01 -3.599194224524318741e+01 9.770310427440477952e+00
2.900000000000000355e+00 3.728949999999999676e+01 -2.695392936250457439e+01 6.295871194548173122e+00
3.300000000000000266e+00 3.728949999999999676e+01 -2.085415246719114180e+01 4.270057191123025397e+00
3.700000000000000178e+00 3.728949999999999676e+01 -1.653257609314024634e+01 3.005602574594422816e+00
4.099999999999999645e+00 3.728949999999999676e+01 -1.335969906672771579e+01 2.178841541159277195e+00
4.500000000000000000e+00 3.728949999999999676e+01 -1.096336403649852542e+01 1.618393189512643104e+00
4.900000000000000355e+00 3.728949999999999676e+01 -9.110810649389637916e+00 1.227164397811910890e+00
5.299999999999999822e+00 3.728949999999999676e+01 -7.650228759050511584e+00 9.473650207815603741e-01
5.700000000000000178e+00 3.728949999999999676e+01 -6.479194750548527892e+00 7.431540515217672782e-01
6.099999999999999645e+00 3.728949999999999676e+01 -5.526618474054724395e+00 5.915260784966669405e-01
6.500000000000000000e+00 3.728949999999999676e+01 -4.741932950845633599e+00 4.772591285086711932e-01
6.900000000000000355e+00 3.728949999999999676e+01 -4.088396618412150296e+00 3.899869757553769412e-01
7.299999999999999822e+00 3.728949999999999676e+01 -3.538781371363346473e+00 3.224731407066631639e-01
7.700000000000000178e+00 3.728949999999999676e+01 -3.072548844441637783e+00 2.695404499199478554e-01
8.099999999999999645e+00 3.728949999999999676e+01 -2.673942196314940123e+00 2.274023441555992342e-01
8.500000000000000000e+00 3.728949999999999676e+01 -2.330669741862771982e+00 1.932452882545857287e-01
8.900000000000000355e+00 3.728949999999999676e+01 -2.032979755502264840e+00 1.649611545945812441e-01
9.300000000000000711e+00 3.728949999999999676e+01 -1.773005795866406720e+00 1.409839948433758428e-01
9.700000000000001066e+00 3.728949999999999676e+01 -1.544297534660179938e+00 1.202060988807384656e-01
1.009999999999999964e+01 3.728949999999999676e+01 -1.341499428315333198e+00 1.019539358616503300e-01
1.050000000000000000e+01 3.728949999999999676e+01 -1.160177157909987100e+00 8.601524393387401102e-02
1.090000000000000036e+01 3.728949999999999676e+01 -9.968222755215693232e-01 7.265690131932242557e-02
1.130000000000000071e+01 3.728949999999999676e+01 -8.490457791314633962e-01 6.247286184825752431e-02
1.170000000000000107e+01 3.728949999999999676e+01 -7.157053377795541405e-01 5.581455447599877745e-02
1.209999999999999964e+01 3.728949999999999676e+01 -5.963523055127989414e-01 5.199004282708261787e-02
1.250000000000000000e+01 3.728949999999999676e+01 -4.899156734845824812e-01 4.930716230439155523e-02
1.290000000000000036e+01 3.728949999999999676e+01 -3.940934596847848748e-01 4.646266687589796496e-02
1.330000000000000071e+01 3.728949999999999676e+01 -3.065135220677274730e-01 4.371306994181285710e-02
1.370000000000000107e+01 3.728949999999999676e+01 -2.264714223327226050e-01 4.203972227315437571e-02
1.409999999999999964e+01 3.728949999999999676e+01 -1.543892073424225631e-01 4.051263508149001435e-02
1.450000000000000000e+01 3.728949999999999676e+01 -8.683396875040179375e-02 3.691089938163755885e-02
1.490000000000000036e+01 3.728949999999999676e+01 -2.245607349141637982e-02 3.809800744010247153e-02
1.530000000000000071e+01 3.728949999999999676e+01 3.325621836001698556e-02 3.897887495762322047e-02
1.570000000000000107e+01 3.728949999999999676e+01 8.474389124492133496e-02 4.144975941056724261e-02
1.610000000000000142e+01 3.728949999999999676e+01 1.307927425668181098e-01 4.156590241627140803e-02
1.650000000000000355e+01 3.728949999999999676e+01 1.737417361449442865e-01 4.147774501286496940e-02
1.690000000000000213e+01 3.728949999999999676e+01 2.135112979953186496e-01 4.118430108939861306e-02
1.730000000000000071e+01 3.728949999999999676e+01 2.504780371884852141e-01 4.064811600009244491e-02
1.770000000000000284e+01 3.728949999999999676e+01 2.849860794298754718e-01 3.994018077930946986e-02
1.810000000000000142e+01 3.728949999999999676e+01 3.172890497103877383e-01 3.914800515244274554e-02
1.850000000000000355e+01 3.728949999999999676e+01 3.475797738090962707e-01 3.833852312726506589e-02
1.890000000000000213e+01 3.728949999999999676e+01 3.760103843060839668e-01 3.755164984172899845e-02
1.930000000000000426e+01 3.728949999999999676e+01 4.027152903754382396e-01 3.680708621121169671e-02
